Rayyan_System_ID,Study_ID,Study_Type,Study_Year,Country,State_Region,Location,Site_Name,Latitude,Longitude,Depth_Range_Collection,Depth_Specific_Collection,Species,Urchin_Life_Stage,Development_category,Development_Stage,Urchin_TD_mm,Urchin_biomass_g,Replication_Treatment,Replication_Experimental,Thermal_Treatment,Ambient_Temp,Adjustment_Temp,Adjustment_Period,Adjustment_Period_Unit,Ramp_Rate_Treatment_degC,Ramp_Rate_Treatment_Unit,Acclimation_Temp,Acclimation_Duration,Acclimation_Duration_Unit,Experimental_Duration,Experimental_Duration_Unit,Response_Type,Control_Temp,Treatment_Temp,Response_Value,sd,se,Response_Value_Unit,Response_Value_Type,Contrast,Comments,Time_Of_Year,Temp_se,DOI,Response_Type2,Response_Type_Category,Response_Type_Level,Control_Treatment,Number_Treatments,Response_ID
1011739282,2,Lab manipulation,NA,Spain,Galicia,Vigo,Ria de Vigo,42.227849,-8.81487,NA,NA,Paracentrotus lividus,larvae,larvae,NA,NA,NA,4,1,static,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,hour,Stomach volume,20,20,1067.4,NA,75.23,unitless coefficient,mean,NA,"volume/Body length; Coordinates googled based on site name; error not specified as SE or SD, assuming SE",NA,NA,https://www.sciencedirect.com/science/article/pii/S0048969721019586,Stomach volume,Growth,Individual,Control,2,116
1011739282,2,Lab manipulation,NA,Spain,Galicia,Vigo,Ria de Vigo,42.227849,-8.81487,NA,NA,Paracentrotus lividus,larvae,larvae,NA,NA,NA,4,1,static,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,hour,Stomach volume,20,24,879.31,NA,61.13,unitless coefficient,mean,NA,"volume/Body length; Coordinates googled based on site name; error not specified as SE or SD, assuming SE",NA,NA,https://www.sciencedirect.com/science/article/pii/S0048969721019586,Stomach volume,Growth,Individual,Treatment,2,116
1011739282,3,Lab manipulation,NA,Spain,Galicia,Vigo,Ria de Vigo,42.227849,-8.81487,NA,NA,Paracentrotus lividus,larvae,larvae,NA,NA,NA,4,1,static,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,hour,Body Width,20,20,0.49,NA,0.02,unitless coefficient,mean,NA,"Body width/Body length; Coordinates googled based on site name; error not specified as SE or SD, assuming SE",NA,NA,https://www.sciencedirect.com/science/article/pii/S0048969721019586,Body Width,Growth,Individual,Control,2,117
1011739282,3,Lab manipulation,NA,Spain,Galicia,Vigo,Ria de Vigo,42.227849,-8.81487,NA,NA,Paracentrotus lividus,larvae,larvae,NA,NA,NA,4,1,static,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,hour,Body Width,20,24,0.44,NA,0.01,unitless coefficient,mean,NA,"Body width/Body length; Coordinates googled based on site name; error not specified as SE or SD, assuming SE",NA,NA,https://www.sciencedirect.com/science/article/pii/S0048969721019586,Body Width,Growth,Individual,Treatment,2,117
1011739282,4,Lab manipulation,NA,Spain,Galicia,Vigo,Ria de Vigo,42.227849,-8.81487,NA,NA,Paracentrotus lividus,larvae,larvae,NA,NA,NA,4,1,static,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,hour,Posterodorsal arm,20,20,0.7,NA,0.002,unitless coefficient,mean,NA,"Posterodorsal arms / body length; Coordinates googled based on site name; error not specified as SE or SD, assuming SE",NA,NA,https://www.sciencedirect.com/science/article/pii/S0048969721019586,Posterodorsal arm,Growth,Individual,Control,2,118
1011739282,4,Lab manipulation,NA,Spain,Galicia,Vigo,Ria de Vigo,42.227849,-8.81487,NA,NA,Paracentrotus lividus,larvae,larvae,NA,NA,NA,4,1,static,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,hour,Posterodorsal arm,20,24,0.64,NA,0.003,unitless coefficient,mean,NA,"Posterodorsal arms / body length; Coordinates googled based on site name; error not specified as SE or SD, assuming SE",NA,NA,https://www.sciencedirect.com/science/article/pii/S0048969721019586,Posterodorsal arm,Growth,Individual,Treatment,2,118
1011739282,5,Lab manipulation,NA,Spain,Galicia,Vigo,Ria de Vigo,42.227849,-8.81487,NA,NA,Paracentrotus lividus,larvae,larvae,NA,NA,NA,4,1,static,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,hour,Body length,20,20,1.9,NA,0.02,unitless coefficient,mean,NA,"Body length / total body length; Coordinates googled based on site name; error not specified as SE or SD, assuming SE",NA,NA,https://www.sciencedirect.com/science/article/pii/S0048969721019586,Body length,Growth,Individual,Control,2,119
1011739282,5,Lab manipulation,NA,Spain,Galicia,Vigo,Ria de Vigo,42.227849,-8.81487,NA,NA,Paracentrotus lividus,larvae,larvae,NA,NA,NA,4,1,static,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,hour,Body length,20,24,1.96,NA,0.02,unitless coefficient,mean,NA,"Body length / total body length; Coordinates googled based on site name; error not specified as SE or SD, assuming SE",NA,NA,https://www.sciencedirect.com/science/article/pii/S0048969721019586,Body length,Growth,Individual,Treatment,2,119
1011739282,6,Lab manipulation,NA,Spain,Galicia,Vigo,Ria de Vigo,42.227849,-8.81487,NA,NA,Paracentrotus lividus,larvae,larvae,NA,NA,NA,4,1,static,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,hour,Postoral arm,20,20,1.04,NA,0.03,unitless coefficient,mean,NA,"Postoral arms / body length; Coordinates googled based on site name; error not specified as SE or SD, assuming SE",NA,NA,https://www.sciencedirect.com/science/article/pii/S0048969721019586,Postoral arm,Growth,Individual,Control,2,120
1011739282,6,Lab manipulation,NA,Spain,Galicia,Vigo,Ria de Vigo,42.227849,-8.81487,NA,NA,Paracentrotus lividus,larvae,larvae,NA,NA,NA,4,1,static,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,hour,Postoral arm,20,24,0.94,NA,0.02,unitless coefficient,mean,NA,"Postoral arms / body length; Coordinates googled based on site name; error not specified as SE or SD, assuming SE",NA,NA,https://www.sciencedirect.com/science/article/pii/S0048969721019586,Postoral arm,Growth,Individual,Treatment,2,120
1011739290,1,Lab manipulation,2005/6,France,Marseiile,Endoume,Bouches-du- Rhône,43.2794,5.349422,NA,NA,Paracentrotus lividus,juvenile,NA,NA,Oct-29,NA,14-17,1,static,18,18,5,month,0.5,day,NA,NA,NA,4-Jun,month,Growth (biomass),13,13,0.15,NA,NA,mg/day,mean,NA,measures of skeletal mineral contet at different temperature not extracted; Experiment perfomed in Brusels; Coordinates googled based on site name,October,NA,https://link.springer.com/article/10.1007/s00227-010-1409-5,Growth (biomass),Growth,Individual,Control,4,121
1011739290,1,Lab manipulation,2005/6,France,Marseiile,Endoume,Bouches-du- Rhône,43.2794,5.349422,NA,NA,Paracentrotus lividus,juvenile,NA,NA,Oct-29,NA,14-17,1,static,18,18,5,month,0.5,day,NA,NA,NA,4-Jun,month,Growth (biomass),13,18,0.17,NA,NA,mg/day,mean,NA,measures of skeletal mineral contet at different temperature not extracted; Experiment perfomed in Brusels; Coordinates googled based on site name,October,NA,https://link.springer.com/article/10.1007/s00227-010-1409-5,Growth (biomass),Growth,Individual,Treatment,4,121
1011739290,1,Lab manipulation,2005/6,France,Marseiile,Endoume,Bouches-du- Rhône,43.2794,5.349422,NA,NA,Paracentrotus lividus,juvenile,NA,NA,Oct-29,NA,14-17,1,static,18,18,5,month,0.5,day,NA,NA,NA,4-Jun,month,Growth (biomass),13,20.5,0.2,NA,NA,mg/day,mean,NA,measures of skeletal mineral contet at different temperature not extracted; Experiment perfomed in Brusels; Coordinates googled based on site name,October,NA,https://link.springer.com/article/10.1007/s00227-010-1409-5,Growth (biomass),Growth,Individual,Treatment,4,121
1011739290,1,Lab manipulation,2005/6,France,Marseiile,Endoume,Bouches-du- Rhône,43.2794,5.349422,NA,NA,Paracentrotus lividus,juvenile,NA,NA,Oct-29,NA,14-17,1,static,18,18,5,month,0.5,day,NA,NA,NA,4-Jun,month,Growth (biomass),13,24,0.11,NA,NA,mg/day,mean,NA,measures of skeletal mineral contet at different temperature not extracted; Experiment perfomed in Brusels; Coordinates googled based on site name,October,NA,https://link.springer.com/article/10.1007/s00227-010-1409-5,Growth (biomass),Growth,Individual,Treatment,4,121
1011739299,1,Lab manipulation,2018,Spain,Canary Islands,NA,Abades,28.52527778,-16.43680278,NA,NA,Paracentrotus lividus,adult,NA,NA,NA,NA,NA,5,static,NA,NA,5,day,NA,NA,NA,NA,NA,5,day,Feed intake,21,21,0.14,NA,0.06,g,mean,NA,after 48h; multiple stressor pH; unsure if urchins were acclimated or just the seagrass?,NA,NA,https://doi.org/10.1016/j.marenvres.2022.105603,Grazing rate,Food and nutrition,Individual,Control,2,122
1011739299,1,Lab manipulation,2018,Spain,Canary Islands,NA,Abades,28.52527778,-16.43680278,NA,NA,Paracentrotus lividus,adult,NA,NA,NA,NA,NA,5,static,NA,NA,5,day,NA,NA,NA,NA,NA,5,day,Feed intake,21,26,0.17,NA,0.04,g,mean,NA,after 48h; multiple stressor pH; unsure if urchins were acclimated or just the seagrass?,NA,NA,https://doi.org/10.1016/j.marenvres.2022.105603,Grazing rate,Food and nutrition,Individual,Treatment,2,122
1011739335,1,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,juvenile,NA,NA,<30,NA,6,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Growth (size),16,31,NA,NA,NA,cm,mean,NA,Inconsistent replication; urchin speed and turtuosity not extracted; 2 urchins in each of the 6 tanks per treatment; data not extracted as not specified for this size group and temp; Used raw data to get response values,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Growth (size),Growth,Individual,Treatment,6,123
1011739335,1,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,juvenile,NA,NA,<30,NA,6,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Growth (size),16,19,0.33,NA,0.034257783,cm,mean,NA,Inconsistent replication; urchin speed and turtuosity not extracted; 2 urchins in each of the 6 tanks per treatment; Used raw data to get response values,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Growth (size),Growth,Individual,Treatment,6,123
1011739335,1,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,juvenile,NA,NA,<30,NA,6,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Growth (size),16,22,0.58,NA,0.393582647,cm,mean,NA,Inconsistent replication; urchin speed and turtuosity not extracted; 2 urchins in each of the 6 tanks per treatment; Used raw data to get response values,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Growth (size),Growth,Individual,Treatment,6,123
1011739335,1,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,juvenile,NA,NA,<30,NA,6,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Growth (size),16,25,0.53,NA,0.063146628,cm,mean,NA,Inconsistent replication; urchin speed and turtuosity not extracted; 2 urchins in each of the 6 tanks per treatment; Used raw data to get response values,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Growth (size),Growth,Individual,Treatment,6,123
1011739335,1,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,juvenile,NA,NA,<30,NA,6,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Growth (size),16,28,0.36,NA,0.036458037,cm,mean,NA,Inconsistent replication; urchin speed and turtuosity not extracted; 2 urchins in each of the 6 tanks per treatment; Used raw data to get response values,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Growth (size),Growth,Individual,Treatment,6,123
1011739335,1,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,juvenile,NA,NA,<30,NA,6,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Growth (size),16,16,0.32,NA,0.0566535,cm,mean,NA,sea urchin growth in adults (two groups 3-5cm and above 5cm),NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Growth (size),Growth,Individual,Control,6,123
1011739335,2,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,adult,NA,NA,30-50,NA,6,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Growth (size),16,25,NA,NA,NA,cm,mean,NA,Inconsistent replication; urchin speed and turtuosity not extracted; 2 urchins in each of the 6 tanks per treatment; data not extracted as not specified for this size group and temp; Used raw data to get response values,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Growth (size),Growth,Individual,Treatment,6,124
1011739335,2,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,adult,NA,NA,30-50,NA,6,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Growth (size),16,31,NA,NA,NA,cm,mean,NA,Inconsistent replication; urchin speed and turtuosity not extracted; 2 urchins in each of the 6 tanks per treatment; data not extracted as not specified for this size group and temp; Used raw data to get response values,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Growth (size),Growth,Individual,Treatment,6,124
1011739335,2,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,adult,NA,NA,30-50,NA,6,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Growth (size),16,16,0.438285714,NA,0.072623659,cm,mean,NA,Inconsistent replication; urchin speed and turtuosity not extracted; 2 urchins in each of the 6 tanks per treatment; Used raw data to get response values,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Growth (size),Growth,Individual,Control,6,124
1011739335,2,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,adult,NA,NA,30-50,NA,6,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Growth (size),16,19,0.41175,NA,0.236041795,cm,mean,NA,Inconsistent replication; urchin speed and turtuosity not extracted; 2 urchins in each of the 6 tanks per treatment; Used raw data to get response values,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Growth (size),Growth,Individual,Treatment,6,124
1011739335,2,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,adult,NA,NA,30-50,NA,6,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Growth (size),16,22,0.9248,NA,0.267778495,cm,mean,NA,Inconsistent replication; urchin speed and turtuosity not extracted; 2 urchins in each of the 6 tanks per treatment; Used raw data to get response values,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Growth (size),Growth,Individual,Treatment,6,124
1011739335,2,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,adult,NA,NA,30-50,NA,6,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Growth (size),16,28,0.198,NA,0,cm,mean,NA,Inconsistent replication; urchin speed and turtuosity not extracted; 2 urchins in each of the 6 tanks per treatment; Used raw data to get response values,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Growth (size),Growth,Individual,Treatment,6,124
1011739335,3,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,adult,NA,NA,>50,NA,6,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Growth (size),16,28,NA,NA,NA,cm,mean,NA,Inconsistent replication; urchin speed and turtuosity not extracted; 2 urchins in each of the 6 tanks per treatment; data not extracted as not specified for this size group and temp; Used raw data to get response values,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Growth (size),Growth,Individual,Treatment,6,125
1011739335,3,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,adult,NA,NA,>50,NA,6,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Growth (size),16,31,NA,NA,NA,cm,mean,NA,Inconsistent replication; urchin speed and turtuosity not extracted; 2 urchins in each of the 6 tanks per treatment; data not extracted as not specified for this size group and temp; Used raw data to get response values,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Growth (size),Growth,Individual,Treatment,6,125
1011739335,3,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,adult,NA,NA,>50,NA,6,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Growth (size),16,16,0.29276,NA,0.039611879,cm,mean,NA,Inconsistent replication; urchin speed and turtuosity not extracted; 2 urchins in each of the 6 tanks per treatment; Used raw data to get response values,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Growth (size),Growth,Individual,Control,6,125
1011739335,3,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,adult,NA,NA,>50,NA,6,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Growth (size),16,19,0.254142857,NA,0.056004009,cm,mean,NA,Inconsistent replication; urchin speed and turtuosity not extracted; 2 urchins in each of the 6 tanks per treatment; Used raw data to get response values,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Growth (size),Growth,Individual,Treatment,6,125
1011739335,3,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,adult,NA,NA,>50,NA,6,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Growth (size),16,22,0.3651,NA,0.309517348,cm,mean,NA,Inconsistent replication; urchin speed and turtuosity not extracted; 2 urchins in each of the 6 tanks per treatment; Used raw data to get response values,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Growth (size),Growth,Individual,Treatment,6,125
1011739335,3,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,adult,NA,NA,>50,NA,6,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Growth (size),16,25,0.709,NA,0,cm,mean,NA,Inconsistent replication; urchin speed and turtuosity not extracted; 2 urchins in each of the 6 tanks per treatment; Used raw data to get response values,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Growth (size),Growth,Individual,Treatment,6,125
1011739335,4,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,adult,NA,NA,Oct-60,NA,9,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Respiration,16,16,0.46,NA,0.04,mgO2/h,mean,NA,Inconsistent replication; urchin speed and turtuosity not extracted; assumed 2 months of acclimation as per growth metric; 2 urchins of each small/med/lrg size class measured and size used as covariate; Used raw data to get response values,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Metabolic rate,Metabolic rate,Physiological,Control,5,126
1011739335,4,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,adult,NA,NA,Oct-60,NA,9,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Respiration,16,19,0.58,NA,0.04,mgO2/h,mean,NA,Inconsistent replication; urchin speed and turtuosity not extracted; assumed 2 months of acclimation as per growth metric; 2 urchins of each small/med/lrg size class measured and size used as covariate; Used raw data to get response values,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Metabolic rate,Metabolic rate,Physiological,Treatment,5,126
1011739335,4,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,adult,NA,NA,Oct-60,NA,9,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Respiration,16,22,0.6,NA,0.03,mgO2/h,mean,NA,Inconsistent replication; urchin speed and turtuosity not extracted; assumed 2 months of acclimation as per growth metric; 2 urchins of each small/med/lrg size class measured and size used as covariate; Used raw data to get response values,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Metabolic rate,Metabolic rate,Physiological,Treatment,5,126
1011739335,4,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,adult,NA,NA,Oct-60,NA,9,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Respiration,16,25,0.61,NA,0.05,mgO2/h,mean,NA,Inconsistent replication; urchin speed and turtuosity not extracted; assumed 2 months of acclimation as per growth metric; 2 urchins of each small/med/lrg size class measured and size used as covariate; Used raw data to get response values,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Metabolic rate,Metabolic rate,Physiological,Treatment,5,126
1011739335,4,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,adult,NA,NA,Oct-60,NA,2,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Respiration,16,29,0.25,NA,0.05,mgO2/h,mean,NA,Inconsistent replication; urchin speed and turtuosity not extracted; assumed 2 months of acclimation as per growth metric; 2 urchins of each small/med/lrg size class measured and size used as covariate; Used raw data to get response values,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Metabolic rate,Metabolic rate,Physiological,Treatment,5,126
1011739335,5,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,adult,NA,NA,Oct-60,NA,2,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Feed intake,15,15,NA,NA,NA,NA,NA,NA,Posidonia oceanica; urchin speed and turtuosity not extracted; 5 urchins in each of the 2 tanks = 10 urchins per treatment; assumed 2 months of acclimation as per growth metric; No data extracted on feed intake as presented as boxplots and for different diet types,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Grazing rate,Food and nutrition,Individual,Control,3,127
1011739335,5,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,adult,NA,NA,Oct-60,NA,2,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Feed intake,15,20,NA,NA,NA,NA,NA,NA,Posidonia oceanica; urchin speed and turtuosity not extracted; 5 urchins in each of the 2 tanks = 10 urchins per treatment; assumed 2 months of acclimation as per growth metric; No data extracted on feed intake as presented as boxplots and for different diet types,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Grazing rate,Food and nutrition,Individual,Treatment,3,127
1011739335,5,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,adult,NA,NA,Oct-60,NA,2,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Feed intake,15,25,NA,NA,NA,NA,NA,NA,Posidonia oceanica; urchin speed and turtuosity not extracted; 5 urchins in each of the 2 tanks = 10 urchins per treatment; assumed 2 months of acclimation as per growth metric; No data extracted on feed intake as presented as boxplots and for different diet types,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Grazing rate,Food and nutrition,Individual,Treatment,3,127
1011739335,6,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,adult,NA,NA,Oct-60,NA,2,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Feed intake,15,15,NA,NA,NA,NA,NA,NA,Cymodocea nodosa; urchin speed and turtuosity not extracted; 5 urchins in each of the 2 tanks = 10 urchins per treatment; assumed 2 months of acclimation as per growth metric; No data extracted on feed intake as presented as boxplots and for different diet types,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Grazing rate,Food and nutrition,Individual,Control,3,128
1011739335,6,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,adult,NA,NA,Oct-60,NA,2,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Feed intake,15,20,NA,NA,NA,NA,NA,NA,Cymodocea nodosa; urchin speed and turtuosity not extracted; 5 urchins in each of the 2 tanks = 10 urchins per treatment; assumed 2 months of acclimation as per growth metric; No data extracted on feed intake as presented as boxplots and for different diet types,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Grazing rate,Food and nutrition,Individual,Treatment,3,128
1011739335,6,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,adult,NA,NA,Oct-60,NA,2,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Feed intake,15,25,NA,NA,NA,NA,NA,NA,Cymodocea nodosa; urchin speed and turtuosity not extracted; 5 urchins in each of the 2 tanks = 10 urchins per treatment; assumed 2 months of acclimation as per growth metric; No data extracted on feed intake as presented as boxplots and for different diet types,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Grazing rate,Food and nutrition,Individual,Treatment,3,128
1011739335,7,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,adult,NA,NA,Oct-60,NA,2,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Feed intake,15,15,NA,NA,NA,NA,NA,NA,Cystoseira mediterranea; urchin speed and turtuosity not extracted; 5 urchins in each of the 2 tanks = 10 urchins per treatment; assumed 2 months of acclimation as per growth metric; No data extracted on feed intake as presented as boxplots and for different diet types,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Grazing rate,Food and nutrition,Individual,Control,4,129
1011739335,7,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,adult,NA,NA,Oct-60,NA,2,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Feed intake,15,22,NA,NA,NA,NA,NA,NA,Cystoseira mediterranea; urchin speed and turtuosity not extracted; 5 urchins in each of the 2 tanks = 10 urchins per treatment; assumed 2 months of acclimation as per growth metric; No data extracted on feed intake as presented as boxplots and for different diet types,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Grazing rate,Food and nutrition,Individual,Treatment,4,129
1011739335,7,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,adult,NA,NA,Oct-60,NA,2,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Feed intake,15,25,NA,NA,NA,NA,NA,NA,Cystoseira mediterranea; urchin speed and turtuosity not extracted; 5 urchins in each of the 2 tanks = 10 urchins per treatment; assumed 2 months of acclimation as per growth metric; No data extracted on feed intake as presented as boxplots and for different diet types,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Grazing rate,Food and nutrition,Individual,Treatment,4,129
1011739335,7,Lab manipulation,2014/2016,Spain,Catalunya,NA,Blanes,41.66666667,2.8,NA,NA,Paracentrotus lividus,adult,NA,NA,Oct-60,NA,2,1,static,NA,NA,NA,NA,4,day,NA,NA,NA,2,month,Feed intake,15,28,NA,NA,NA,NA,NA,NA,Cystoseira mediterranea; urchin speed and turtuosity not extracted; 5 urchins in each of the 2 tanks = 10 urchins per treatment; assumed 2 months of acclimation as per growth metric; No data extracted on feed intake as presented as boxplots and for different diet types,NA,NA,https://doi.org/10.1016/j.marpolbul.2017.10.036,Grazing rate,Food and nutrition,Individual,Treatment,4,129
